competition,match_id,date,season,team,opponent,win,chase,close_game,run_diff,runs,legal_balls_faced,runs_allowed,legal_balls_bowled,wickets_lost,wickets_taken,dot_balls_bat,dot_balls_bowl,boundaries,pp_runs,pp_legal_balls,death_runs,death_legal_balls,fielding_dismissals,run_rate,runs_per_ball,dot_ball_rate_bat,dot_ball_rate_bowl,bowler_wkts_per_match,powerplay_economy,death_economy,runs_allowed_per_legal_ball,boundary_rate_per_ball,death_run_rate,powerplay_run_rate,fielding_dismissals_per_match,n_matches,EDGE
CPL,1094681,2017-08-12,2017,St Kitts and Nevis Patriots,St Lucia Stars,1,0,0,33,196,120,163,120,6,8,44,39,24,73,36,55,30,7,9.8,1.6333333333333333,0.36666666666666664,0.325,8,12.166666666666666,11.0,1.3583333333333334,0.2,11.0,12.166666666666666,7,11,68.58974358974359
CPL,1094681,2017-08-12,2017,St Lucia Stars,St Kitts and Nevis Patriots,0,1,0,-33,163,120,196,120,8,6,39,44,17,49,36,52,30,7,8.15,1.3583333333333334,0.325,0.36666666666666664,6,8.166666666666668,10.4,1.6333333333333333,0.14166666666666666,10.4,8.166666666666668,7,9,1.9230769230769231
CPL,1094682,2017-08-12,2017,Barbados Tridents,Trinbago Knight Riders,0,0,1,-3,152,120,155,115,9,8,39,44,16,49,36,52,30,11,7.6,1.2666666666666666,0.325,0.3826086956521739,8,8.166666666666668,10.4,1.3478260869565217,0.13333333333333333,10.4,8.166666666666668,11,10,53.205128205128204
CPL,1094682,2017-08-12,2017,Trinbago Knight Riders,Barbados Tridents,1,1,1,3,155,115,152,120,8,9,44,39,20,49,36,27,25,11,8.08695652173913,1.3478260869565217,0.3826086956521739,0.325,9,8.166666666666668,6.48,1.2666666666666666,0.17391304347826086,6.48,8.166666666666668,11,13,94.23076923076923
CPL,1094683,2017-08-13,2017,St Lucia Stars,Guyana Amazon Warriors,0,0,0,-1,152,120,153,119,8,4,53,43,18,47,36,43,30,11,7.6,1.2666666666666666,0.44166666666666665,0.36134453781512604,4,7.833333333333334,8.6,1.2857142857142858,0.15,8.6,7.833333333333334,11,9,1.9230769230769231
CPL,1094683,2017-08-13,2017,Guyana Amazon Warriors,St Lucia Stars,1,1,0,1,153,119,152,120,4,8,43,53,17,42,36,48,29,11,7.714285714285715,1.2857142857142858,0.36134453781512604,0.44166666666666665,8,7.0,9.931034482758621,1.2666666666666666,0.14285714285714285,9.931034482758621,7.0,11,12,44.230769230769226
CPL,1094684,2017-08-14,2017,St Kitts and Nevis Patriots,Trinbago Knight Riders,0,0,0,-3,158,120,161,117,7,6,45,38,15,34,36,49,30,8,7.9,1.3166666666666667,0.375,0.3247863247863248,6,5.666666666666666,9.8,1.376068376068376,0.125,9.8,5.666666666666666,8,11,68.58974358974359
CPL,1094684,2017-08-14,2017,Trinbago Knight Riders,St Kitts and Nevis Patriots,1,1,0,3,161,117,158,120,6,7,38,45,18,42,36,56,27,8,8.256410256410255,1.376068376068376,0.3247863247863248,0.375,7,7.0,12.444444444444443,1.3166666666666667,0.15384615384615385,12.444444444444443,7.0,8,13,94.23076923076923
CPL,1094685,2017-08-15,2017,St Lucia Stars,Jamaica Tallawahs,0,0,0,-6,173,120,179,118,7,5,38,40,21,39,36,46,30,7,8.65,1.4416666666666667,0.31666666666666665,0.3389830508474576,5,6.5,9.200000000000001,1.5169491525423728,0.175,9.200000000000001,6.5,7,9,1.9230769230769231
CPL,1094685,2017-08-15,2017,Jamaica Tallawahs,St Lucia Stars,1,1,0,6,179,118,173,120,5,7,40,38,23,43,36,61,28,7,9.101694915254237,1.5169491525423728,0.3389830508474576,0.31666666666666665,7,7.166666666666666,13.07142857142857,1.4416666666666667,0.19491525423728814,13.07142857142857,7.166666666666666,7,11,48.07692307692308
CPL,1094686,2017-08-17,2017,Jamaica Tallawahs,Guyana Amazon Warriors,1,0,1,2,128,120,126,120,7,4,49,37,13,35,36,42,30,4,6.4,1.0666666666666667,0.4083333333333333,0.30833333333333335,4,5.833333333333333,8.399999999999999,1.05,0.10833333333333334,8.399999999999999,5.833333333333333,4,11,48.07692307692308
CPL,1094686,2017-08-17,2017,Guyana Amazon Warriors,Jamaica Tallawahs,0,1,1,-2,126,120,128,120,4,7,37,49,7,33,36,37,30,4,6.300000000000001,1.05,0.30833333333333335,0.4083333333333333,7,5.5,7.4,1.0666666666666667,0.058333333333333334,7.4,5.5,4,12,44.230769230769226
CPL,1094687,2017-08-18,2017,Barbados Tridents,St Kitts and Nevis Patriots,0,0,0,84,168,120,84,57,6,1,45,23,19,51,36,58,30,5,8.399999999999999,1.4,0.375,0.40350877192982454,1,8.5,11.6,1.4736842105263157,0.15833333333333333,11.6,8.5,5,10,53.205128205128204
CPL,1094687,2017-08-18,2017,St Kitts and Nevis Patriots,Barbados Tridents,1,1,0,-84,84,57,168,120,1,6,23,45,11,59,36,0,0,5,8.842105263157894,1.4736842105263157,0.40350877192982454,0.375,6,9.833333333333332,,1.4,0.19298245614035087,,9.833333333333332,5,11,68.58974358974359
CPL,1094688,2017-08-19,2017,Guyana Amazon Warriors,Trinbago Knight Riders,0,0,0,-1,130,120,131,95,5,3,53,38,14,39,36,41,30,4,6.5,1.0833333333333333,0.44166666666666665,0.4,3,6.5,8.2,1.3789473684210527,0.11666666666666667,8.2,6.5,4,12,44.230769230769226
CPL,1094688,2017-08-19,2017,Trinbago Knight Riders,Guyana Amazon Warriors,1,1,0,1,131,95,130,120,3,5,38,53,15,40,36,13,5,4,8.273684210526316,1.3789473684210527,0.4,0.44166666666666665,5,6.666666666666667,15.600000000000001,1.0833333333333333,0.15789473684210525,15.600000000000001,6.666666666666667,4,13,94.23076923076923
CPL,1094690,2017-08-20,2017,Barbados Tridents,Guyana Amazon Warriors,0,0,0,-1,159,120,160,115,4,6,45,41,20,27,36,62,30,8,7.949999999999999,1.325,0.375,0.3565217391304348,6,4.5,12.400000000000002,1.391304347826087,0.16666666666666666,12.400000000000002,4.5,8,10,53.205128205128204
CPL,1094690,2017-08-20,2017,Guyana Amazon Warriors,Barbados Tridents,1,1,0,1,160,115,159,120,6,4,41,45,17,71,36,20,25,8,8.347826086956522,1.391304347826087,0.3565217391304348,0.375,4,11.833333333333334,4.800000000000001,1.325,0.14782608695652175,4.800000000000001,11.833333333333334,8,12,44.230769230769226
CPL,1094691,2017-08-21,2017,St Kitts and Nevis Patriots,Jamaica Tallawahs,1,0,0,37,208,120,171,120,3,7,38,48,28,38,36,72,30,8,10.4,1.7333333333333334,0.31666666666666665,0.4,7,6.333333333333334,14.399999999999999,1.425,0.23333333333333334,14.399999999999999,6.333333333333334,8,11,68.58974358974359
CPL,1094691,2017-08-21,2017,Jamaica Tallawahs,St Kitts and Nevis Patriots,0,1,0,-37,171,120,208,120,7,3,48,38,22,48,36,58,30,8,8.55,1.425,0.4,0.31666666666666665,3,8.0,11.6,1.7333333333333334,0.18333333333333332,11.6,8.0,8,11,48.07692307692308
CPL,1094692,2017-08-22,2017,St Lucia Stars,Guyana Amazon Warriors,0,0,0,-1,100,120,101,88,7,3,57,42,7,26,36,27,30,6,5.0,0.8333333333333334,0.475,0.4772727272727273,3,4.333333333333333,5.4,1.1477272727272727,0.058333333333333334,5.4,4.333333333333333,6,9,1.9230769230769231
CPL,1094692,2017-08-22,2017,Guyana Amazon Warriors,St Lucia Stars,1,1,0,1,101,88,100,120,3,7,42,57,12,41,36,0,0,6,6.886363636363637,1.1477272727272727,0.4772727272727273,0.475,7,6.833333333333333,,0.8333333333333334,0.13636363636363635,,6.833333333333333,6,12,44.230769230769226
